100,98.6515,100.315,101.653,101.66,99.8858,101.383,103.541,104.106,104.408,104.819,102.709,102.953,106.366,108.936,108.203,106.497,103.333,103.897,105.825,104.376,105.101,107.043,104.856,102.807,101.445,102.711,101.285,100.377,98.1056,100.706,102.693,105.923,108.773,106.07,104.103,104.195,106.587,104.764,105.739,104.655,105.037,104.72,104.633,101.808,101.162,99.3769,101.753,102.11,102.391,100.281,101.138,101.779,100.44,98.2779,99.9176,98.3596,97.5809,96.5488,95.1951,93.3849,91.0706,90.0371,91.7553,94.7442,91.5488,93.5249,93.6858,94.1966,94.8877,92.9343,93.049,91.7918,92.7893,92.6607,89.9844,89.2421,89.6453,91.7038,89.5292,86.7108,87.2805,87.4375,89.9605,88.8061,88.8748,89.308,89.7524,88.1255,87.245,84.8707,83.5361,85.5953,86.3332,86.8218,88.5988,87.6513,87.0037,85.3746,83.232,85.2105,84.5375,83.9445,83.9289,84.5742,83.8775,83.8537,82.5618,81.0553,82.184,82.4535,81.2447,81.5044,80.8231,80.7414,78.9663,76.8686,75.9257,76.0297,75.3256,76.0525,76.3993,75.6359,76.0773,76.0575,77.6024,77.2171,77.9552,76.7444,77.7368,78.0908,78.2987,79.4221,79.8313,78.6105,79.1324,81.1101,79.6868,79.5701,80.8132,80.316,78.9641,78.0372,76.715,76.1339,74.3566,74.3625,73.4194,73.8879,72.7484,74.0595,73.8928,74.2112,74.1276,74.0451,72.6836,71.0537,73.5645,74.2985,73.7283,71.9177,72.2275,70.3559,70.4399,70.6935,70.3374,70.4698,71.2096,72.6088,73.4294,74.0044,75.0348,74.609,73.3438,73.311,75.5516,77.0605,77.3448,77.3952,76.3932,76.8804,75.4859,74.7913,74.7465,73.3423,72.6552,71.9442,70.9617,69.2143,68.9593,68.8804,69.0715,67.1811,67.0685,67.6573,68.5231,70.541,67.1262,65.9343,66.7681,67.8745,70.9574,70.5128,71.353,69.7931,69.4831,69.1828,67.8375,69.0456,69.0893,67.6847,67.0178,65.7916,64.6237,63.7898,64.5641,64.4951,64.9868,63.7483,65.423,64.8734,64.808,64.039,65.5363,65.6603,65.8984,65.6598,65.1991,64.4233,64.9117,64.966,64.547,65.0191,65.0123,64.722,64.469,64.0136,64.0889,64.1895,62.2656,64.1027,62.7447,64.2753,64.9395,66.2539,65.8732,65.5501,64.2051,63.0531,61.6686,62.5683,60.4589,61.6531
100,101.192,101.218,101.9,103.254,101.901,101.53,102.98,106.491,109.341,105.89,105.14,106.729,108.925,107.63,106.753,108.221,105.692,105.769,105.43,107.41,108.974,109.607,110.279,108.794,110.193,106.815,105.718,104.063,105.862,106.22,107.549,103.955,106.363,104.739,102.588,100.502,100.464,98.68,98.8151,96.1952,95.785,93.8433,97.9754,97.1053,96.1012,96.5723,95.4372,95.1528,97.6453,98.192,97.4738,99.6099,101.94,100.484,99.5291,100.338,99.1521,97.0666,94.4786,95.9353,94.965,97.7047,96.0078,95.1857,97.1408,95.3944,96.664,97.7439,98.42,97.9302,98.0762,99.5643,100.161,96.9155,97.2602,98.7162,101.421,104.204,104.351,102.38,101.742,102.903,103.182,101.048,103.455,103.798,104.771,104.155,104.81,105.217,107.795,107.916,109.266,107.526,110.496,109.668,106.412,108.334,106.142,106.968,107.099,107.581,106.509,105.541,102.192,101.341,101.827,102.391,103.284,101.029,102.48,102.226,103.771,105.906,105.73,104.154,105.582,102.088,102.333,99.9837,100.833,101.842,102.678,102.987,102.078,101.318,98.9472,99.5107,99.6498,98.596,99.0745,99.5655,97.803,96.0338,95.0714,95.1309,96.3723,95.6489,98.7869,97.8529,99.5092,100.497,101.193,100.277,101.481,101.067,99.5207,99.0979,99.9791,97.1967,96.0789,95.7965,95.6726,95.1492,94.1101,95.9829,96.064,94.5998,95.8116,95.2034,93.7083,95.541,97.9565,99.6514,101.461,98.9974,98.3842,100.346,101.984,100.535,101.496,101.549,100.411,97.6231,96.5726,98.3496,96.3472,95.4569,95.6055,95.4759,97.2208,95.4329,95.8446,95.9948,95.6909,95.9086,95.5508,95.2579,95.1305,94.2634,92.2715,95.043,95.4596,94.218,95.8137,94.9321,95.4059,93.9884,92.2288,91.6572,87.8113,87.2662,86.9106,85.4795,83.473,84.6054,84.9722,86.5516,84.6141,82.9769,82.0209,83.8638,83.7592,82.3082,82.2655,79.5519,79.8915,79.0799,80.1419,79.9303,78.9855,78.3526,77.9648,78.9295,78.6838,79.6926,78.6374,76.6721,77.5475,76.7876,75.4227,76.8747,76.6917,77.7616,78.3973,77.571,76.6147,78.2668,80.0351,80.3916,79.8999,78.9562,78.1781,76.2265,73.8903,73.9865,74.9165,75.6217,74.5484,74.088,73.2013,73.9195
100,98.765,98.4284,99.8343,97.8976,98.4504,97.8814,99.8656,100.016,96.1878,99.4524,100.171,101.863,103.529,105.926,102.018,102.228,104.774,105.299,104.577,104.71,106.218,107.428,109.549,110.445,107.453,108.545,108.469,107.405,103.845,102.781,99.6615,104.711,104.542,102.732,99.7454,100.544,99.3653,103.42,99.7793,99.2585,101.288,99.1399,99.1102,99.6954,99.669,98.1656,98.624,99.0517,100.107,104.258,103.96,101.956,102.761,101.44,100.931,98.8157,97.885,98.2325,98.2545,96.6022,96.2141,97.4239,96.9192,97.5446,94.5059,92.8745,95.8618,96.6087,96.9794,95.7024,96.8415,98.9894,97.7102,99.1723,99.8559,100.584,99.4001,98.925,95.9694,96.3381,95.6988,96.6493,95.2895,95.1458,95.0533,95.2528,93.7234,93.7468,93.6902,97.2878,96.4684,95.0581,94.5323,98.6479,97.6325,98.1515,96.4862,95.932,95.1489,95.5972,95.3404,97.5489,98.4747,99.6286,98.6882,98.118,100.141,103.568,105.534,106.748,106.633,105.241,104.339,106.795,109.955,108.085,108.07,109.266,110.661,108.691,107.656,104.879,109.463,111.885,110.713,113.667,117.976,117.441,116.145,115.576,116.171,116.303,116.52,121.718,122.895,121.131,119.973,117.686,120.389,115.493,117.23,117.932,117.15,120.558,119.522,122.013,120.952,120.054,120.67,122.522,122.171,123.516,125.944,125.324,131.285,131.621,134.075,134.65,133.359,134.464,135.559,135.098,131.434,127.567,129.009,127.169,128.108,129.537,127.783,126.895,122.174,126.068,129.001,130.659,129.256,127.813,130.137,131.203,132.691,136.63,132.333,133.434,132.007,130.401,129.742,129.26,130.525,132.899,134.187,133.455,132.614,132.529,135.122,133.339,130.352,134.262,135.39,135.601,137.509,138.442,138.611,141.624,146.541,149.306,151.275,149.474,151.253,152.801,151.7,145.36,145.806,143.387,143.978,145.104,145.045,145.613,146.369,141.74,143.763,143.361,141.644,139.216,140.406,137.986,137.36,136.831,135.313,137.332,135.165,137.281,141.15,143.009,144.167,144.2,144.175,144.175,142.122,143.551,144.795,143.53,140.559,140.948,141.433,142.304,141.752,138.05,142.656,144.54,150.9,150.2,147.712,148.142
100,97.973,97.4707,100.828,102.092,103.123,104.274,103.007,102.252,101.946,102.321,103.735,101.895,101.758,99.8657,99.7185,101.828,102.576,103.228,104.637,102.534,100.635,100.499,100.764,101.068,102.575,103.957,104.162,102.575,102.893,105.119,105.066,104.792,103.814,105.05,106.102,107.15,106.502,109.869,109.757,112.218,113.975,114.083,113.747,112.774,115.873,117.505,118.199,116.41,114.731,114.911,115.227,116.171,116.611,116.911,116.237,116.334,118.717,121.908,123.182,125.797,128.763,132.727,135.045,134.16,131.404,128.167,132.118,131.832,132.203,134.478,134.866,131.346,137.065,137.595,136.706,137.604,137.587,142.839,141.998,141.99,140.221,138.278,138.655,140.012,137.556,135.121,135.519,137.784,138.474,142.419,145.934,146.721,148.126,147.288,149.679,151.291,147.69,147.484,145.073,142.828,143.286,143.079,142.015,142.739,144.666,145.213,142.005,140.926,138.051,136.879,136.132,132.537,131.435,130.604,134.367,134.828,133.468,137.661,136.812,136.212,137.453,137.447,134.852,136.706,139.228,138.069,136.502,136.051,132.388,135.893,138.933,139.324,141.631,142.455,143.442,141.697,143.046,141.615,142.933,141.116,142.063,145.56,146.258,148.796,146.239,143.55,141.659,141.72,143.267,145.633,145.653,141.84,140.438,139.384,141.616,140.418,143.034,142.082,137.605,140.131,138.766,137.051,137.989,137.766,135.153,132.724,129.067,128.711,131.987,134.976,129.439,129.988,128.383,126.976,125.251,124.931,121.604,120.216,117.331,117.459,115.972,116.362,118.378,117.31,117.848,117.184,116.234,115.282,112.408,109.528,112.288,116.815,119.105,118.063,119.46,118.34,116.727,118.755,119.617,119.459,119.97,117.721,118.439,119.585,117.684,117.055,118.594,122.819,121.922,119.507,120.616,121.345,121.736,121.366,119.394,116.215,115.901,116.288,117.379,118.152,118.203,118.073,116.835,115.162,112.636,109.9,111.334,110.089,107.297,108.498,109.114,109.566,111.03,110.597,110.294,110.707,108.64,108.406,107.671,107.022,106.119,107.512,105.243,107.074,107.643,105.844,105.132,103.781,101.931,102.23,99.1423,100.678
100,99.6954,98.2307,99.3643,97.9591,98.9259,101.186,101.407,101.763,101.895,102.724,101.176,101.633,98.4667,100.606,98.0513,96.687,95.7195,95.0605,95.065,94.6555,94.5929,92.7338,92.3405,91.033,91.2638,90.4687,90.6601,87.4053,88.3641,90.5098,90.5752,90.492,90.9396,91.0961,89.5993,90.1613,88.8858,87.4074,87.2658,87.7841,87.8995,87.9268,85.8318,86.4895,85.5966,86.1286,84.9926,84.6658,88.2907,87.1892,85.1357,86.0337,86.3879,86.4168,85.7853,86.0802,87.1489,86.834,86.9932,85.2097,85.8592,84.0829,82.118,81.8537,83.6294,82.7166,85.2165,84.1252,83.7009,82.7673,82.3603,83.0724,82.7194,83.2214,86.3261,85.1483,84.5645,83.6123,83.7973,83.5444,82.3545,83.9791,83.7617,84.4558,84.4394,84.497,86.6439,86.6463,85.148,85.6298,86.5446,86.8565,86.1552,87.6438,88.2817,86.8745,88.7869,87.4639,89.8099,89.857,88.9339,88.7728,86.2215,86.673,86.6761,86.9151,85.6092,87.258,87.5089,88.4679,85.3937,85.4198,85.1328,86.0386,86.8448,86.1785,85.9797,86.8468,86.4486,83.6467,83.8445,84.4765,85.371,85.8581,84.8401,83.1727,84.5771,84.6707,84.5329,82.911,83.0091,83.6621,83.2936,83.7249,83.3388,84.1975,84.4536,83.5476,81.2655,80.8864,81.0181,80.7349,80.1184,82.1351,82.0048,83.3711,82.3123,84.3017,83.5927,82.7299,83.3874,83.9203,84.1682,85.0419,85.4358,83.59,81.4855,82.6522,83.5979,85.4005,83.0497,82.3695,81.9309,81.6074,79.9476,79.8581,76.8882,76.4568,77.2618,76.2645,78.0845,78.5034,78.2505,76.3632,78.2063,79.1563,79.893,79.6177,77.9262,79.3128,78.975,77.7093,77.8929,78.6961,78.8482,79.4458,79.7192,78.3436,79.4093,77.9745,76.3617,75.816,76.1929,76.7426,77.9414,77.9139,76.5728,76.1932,75.7059,76.4952,76.3803,74.3808,72.9057,73.3456,72.8616,72.6656,72.1467,71.62,71.933,73.4284,73.9305,74.2832,74.2607,74.7906,73.9707,75.2997,74.2737,75.5227,73.654,74.3119,75.8418,73.4574,73.774,73.3138,72.4799,71.4941,70.0819,70.7529,71.727,71.8575,72.6551,72.1824,71.2142,69.3178,67.6652,67.5217,67.3619,68.4331,69.2431,69.8232,69.9959,71.0265,72.1428,73.4161,72.8025,75.2459,74.5046,73.9239,72.5376,74.6917,74.0333,73.3217
100,101.722,101.788,101.226,100.646,100.984,100.443,100.256,100.241,98.3072,97.2224,95.2894,91.2683,90.1106,91.6746,89.8361,90.9417,93.1791,92.9065,93.6342,92.0137,91.5944,92.6664,92.2636,92.7606,94.0015,94.5296,92.9014,96.782,96.7476,98.6166,99.2322,96.6938,99.9788,97.9028,100.222,99.6544,98.8159,99.3173,99.9386,99.7811,96.6789,97.4343,97.6127,95.745,94.034,93.7568,92.4663,94.8387,95.3056,94.2316,93.4429,94.4488,92.1038,91.3146,92.3338,91.6386,92.0927,91.3026,90.9725,91.4323,92.2277,91.0327,92.5623,94.9395,97.5498,98.5593,98.3267,98.5817,98.8025,99.0471,98.6102,98.1977,99.0054,101.375,99.5332,96.5396,95.4735,94.5853,94.0456,93.9134,95.1373,95.3815,94.1389,95.0092,94.2755,95.5155,97.104,99.9798,99.9193,100.959,99.814,96.3737,95.1097,95.1619,94.9496,95.4099,96.1194,94.788,93.6521,94.5758,93.8086,91.8562,93.5141,92.887,93.7293,92.7791,92.6566,91.2639,93.0185,94.2337,90.6051,92.0517,92.2122,95.1304,95.5701,93.9125,97.783,97.2145,96.9425,98.7078,101.959,103.03,103.511,101.644,101.518,99.4976,99.0173,99.1281,97.9424,97.267,94.383,93.8726,96.4188,96.6919,95.1208,95.431,96.711,96.4853,98.336,98.2801,98.8595,95.9937,96.6717,96.1324,94.5595,93.7419,91.2643,91.7123,93.0767,93.1291,94.3016,94.4323,93.2114,95.0761,93.3893,91.2368,90.447,89.4858,88.0272,88.2105,87.4162,88.9172,86.9146,86.7498,86.7702,87.7546,88.5378,85.4335,85.293,84.4738,82.909,82.6408,82.9307,84.6258,85.622,86.5707,86.6079,89.7928,91.215,93.0412,92.4799,92.8759,94.3994,94.2543,92.4067,92.9383,91.8959,93.0284,93.4606,93.2935,95.1055,94.9953,94.0901,92.2868,90.2139,91.6355,92.7031,93.3741,92.2963,94.1879,96.1566,94.8118,94.4632,95.5452,95.725,95.9507,95.2295,96.7208,97.1728,94.8919,96.9744,97.9911,95.7292,95.7614,94.5179,98.341,100.136,102.336,100.504,99.4551,98.8316,101.5,101.35,103.234,102.863,101.921,101.742,101.589,98.1489,100.671,98.9837,98.4472,95.4992,94.2765,93.0759,91.9889,89.615,91.2285,90.5946,90.1707,91.8203,89.9227,89.9452,90.3395,90.5972,89.9349,92.3058,92.3466,92.0989,90.9923,89.7933,88.9261
100,100.628,101.69,102.271,103.285,104.459,105.131,108.48,107.813,110.191,109.276,108.182,111.415,114.126,113.738,115.216,115.413,114.397,115.288,115.673,112.503,114.545,114.7,114.533,119.338,122.132,123.75,121.548,122.751,121.145,121.072,121.256,121.958,125.713,125.043,126.536,124.278,127.932,129.609,127.453,131.576,136.998,136.737,136.071,134.729,131.456,133.807,134.13,132.096,131.011,134.107,130.752,129.992,130.718,132.349,134.189,130.91,135.264,136.138,136.763,130.516,128.972,128.075,125.939,126.14,122.492,122.27,122.241,120.161,120.01,122.424,125.313,126.865,128.395,125.459,126.088,126.486,126.322,124.599,124.68,123.672,125.096,122.46,123.337,125.599,126.73,126.14,125.752,126.445,127.629,126.509,124.309,124.923,121.691,123.242,122.981,123.11,115.986,118.83,117.701,115.418,114.998,112.366,111.857,112.855,111.526,107.098,109.04,107.574,107.215,107.176,107.861,107.014,104.471,100.822,100.817,100.358,100.904,100.337,99.6205,98.6627,100.353,99.9775,99.483,100.049,99.6854,98.5846,98.0694,100.173,101.474,103.109,102.531,101.855,101.47,102.834,104.269,105.808,104.331,107.093,108.756,112.45,109.82,108.868,108.627,104.915,104.342,103.587,104.987,106.27,109.494,111.381,111.954,112.547,114.392,113.977,117.264,117.56,117.261,117.467,116.225,116.362,116.894,112.899,112.965,113.681,111.217,109.935,109.558,108.899,107.01,105.995,106.372,107.26,107.94,108.285,110.787,108.726,111.346,112.327,113.046,116.445,116.17,115.433,117.195,121.345,119.623,117.247,118.107,119.338,118.708,116.712,119.224,115.806,115.257,113.419,113.555,114.785,113.522,113.729,113.226,114.032,113.985,118.205,115.593,115.617,114.523,118.873,117.677,115.323,116.639,118.908,118.842,122.513,123.769,125.206,128.003,129.064,129.751,131.406,135.297,136.728,138.439,136.486,134.618,136.314,137.97,135.19,136.959,139.633,137.806,137.989,137.205,135.959,131.77,130.786,126.689,127.276,130.926,127.476,127.353,129.495,127.021,127.248,127.864,127.015,126.544,125.084,125.32,124.278,126.779,127.641,130.108,131.638
100,98.6905,98.4831,98.1705,98.7976,100.409,100.592,103.064,103.659,104.347,103.833,104.52,107.664,104.858,102.016,100.397,99.8313,100.372,101.649,102.827,102.362,102.405,104.132,105.757,105.436,105.608,104.402,104.814,102.338,101.668,103.169,102.19,103.122,103.137,104.386,102.805,103.393,103.202,102.152,103.143,101.28,100.397,100.151,102.587,104.273,101.963,103.771,104.545,105.245,104.256,105.767,104.413,107.37,105.803,105.53,106.632,106.823,109.186,109.273,105.943,108.476,107.465,108.559,111.007,114.548,115.007,115.652,114.687,116.042,114.613,113.339,114.774,115.954,116.189,118.287,116.908,117.249,119.822,119.671,122.005,119.485,116.86,118.46,119.065,121.285,124.236,120.673,121.649,124.904,130.594,130.032,130.726,127.182,127.173,127.63,127.399,124.563,123.952,123.103,120.095,119.043,116.797,114.824,117.507,117.573,121.635,123.828,121.387,119.735,121.445,117.347,115.733,116.42,116.329,116.004,115.363,111.847,113.875,115.004,118.256,118.973,119.93,120.371,122.493,121.859,124.373,127.486,127.428,129.337,132.679,134.845,135.499,138.652,134.802,134.77,134.94,135.715,136.107,133.601,136.734,136.646,137.52,140.494,141.664,139.106,137.26,135.252,136.524,135.715,141.389,141.451,141.086,137.846,140.874,140.69,144.411,146.616,147.965,149.452,150.734,146.991,148.263,149.592,145.609,144.172,143.093,143.089,143.817,146.019,148.171,146.1,149.666,153.817,154.682,154.607,154.397,159.281,159.891,161.366,161.475,160.969,161.939,166.291,165.466,164.628,169.405,171.041,171.536,174.956,177.376,175.541,170,172.825,177.769,177.532,183.345,182.789,183.174,184.115,187.507,183.571,183.492,183.793,180.051,176.129,175.123,171.127,171.053,171.048,171.079,176.22,186.306,187.982,188.491,190.272,187.638,187.768,187.168,190.738,186.506,181.437,186.17,187.024,190.615,193.157,190.745,193.888,193.784,192.435,192.166,190.413,188.887,188.511,195.097,194.68,192.884,194.609,194.889,203.943,205.27,202.334,201.809,200.409,201.814,198.49,200.042,204.712,204.347,203.749,197.097,195.305,197.782,199.852
100,101.255,99.1951,97.4541,97.993,97.3906,96.0501,97.3221,96.6408,96.9998,94.3002,96.3283,95.1265,96.0585,93.2456,93.4603,91.7979,89.7603,90.8439,92.8921,96.4146,96.3075,95.1031,95.9218,98.3151,94.6114,93.552,95.2295,96.2011,95.8561,95.6472,94.6229,97.3224,97.3989,95.761,96.1914,95.694,96.3501,98.6365,100.185,99.1399,97.9614,97.5352,98.7904,97.4465,95.7299,94.7203,94.6393,93.7798,94.5115,95.0749,94.2182,91.7742,92.5769,92.87,91.2404,91.0996,90.5689,90.2953,89.4302,90.2472,88.5915,88.8494,87.1691,87.0937,91.74,94.4741,95.0243,96.6337,94.8168,95.6456,93.0645,94.0576,92.7103,93.3782,93.0518,92.0082,93.8372,93.6363,94.6651,92.3723,91.7778,93.6976,93.9057,95.2959,94.2368,92.4289,92.9176,92.421,94.1012,96.1825,95.2797,96.6236,96.0679,95.3252,96.6811,93.8135,94.1684,92.5024,93.5394,92.3311,89.5655,89.0242,89.0147,89.3959,91.6199,90.6382,91.8057,90.4845,92.915,89.8014,89.3005,88.8889,88.4307,89.1641,87.9514,87.9612,88.0908,87.8262,86.9263,84.5976,86.4171,85.9686,86.685,89.9937,91.2932,93.8202,97.3263,96.4373,98.2314,95.9328,98.7041,99.4268,97.8334,96.7623,95.5519,93.5309,94.1683,94.9569,95.3354,93.1367,92.8309,94.4186,96.2072,97.4064,96.7745,94.1229,91.1015,89.9532,89.3549,90.5232,87.4945,88.4218,90.4362,88.8948,89.9046,89.7138,89.1333,89.0517,87.8034,88.2939,86.1339,84.9617,87.6077,87.5951,86.7669,87.2679,87.5302,86.9436,87.4255,89.5227,88.4371,90.2184,89.6978,90.6942,90.7498,91.1331,92.9945,93.4119,92.0732,92.2828,95.8425,94.5212,94.5825,92.9967,89.8335,88.5201,90.0287,92.3934,89.6907,87.5378,87.3113,90.4732,89.9178,88.0075,88.3392,87.0502,87.6618,87.759,90.2032,91.6155,88.9063,87.5536,86.5714,83.7012,84.0524,83.475,84.4595,86.6451,87.4065,87.38,88.8824,90.0368,89.1085,89.7101,89.1465,89.3639,88.1815,88.1611,86.9479,84.4964,83.0404,80.476,82.6448,84.2075,85.7138,86.0128,84.0251,83.5716,81.2802,79.6442,79.6698,77.8907,77.7718,77.5894,77.0058,78.4185,76.7872,79.4932,77.704,78.8485,79.1985,79.2968,78.2135,76.9215,76.0249,77.4199,73.5785,71.3812,69.3802,69.247,70.1393,70.0916
100,100.959,100.397,99.2003,100.816,101.039,99.7389,98.8219,99.7465,99.1046,99.6052,96.2831,94.2682,96.6533,96.5075,95.8963,95.7832,96.4838,95.2,94.9389,94.0693,94.5206,93.3804,95.6554,96.7911,95.6877,95.3444,93.1224,93.7772,93.7877,95.6224,95.4383,95.4999,93.1316,93.1927,91.5556,92.1986,93.9782,90.6144,90.3416,92.4547,93.9933,95.053,93.5505,93.9688,94.7017,90.3442,91.0254,90.7777,90.5362,89.7528,91.765,91.7868,93.7588,93.5745,96.4502,95.9208,96.1567,94.9237,95.5873,93.8654,94.5524,94.3547,94.2755,94.8031,93.8797,91.5693,90.7174,91.733,91.818,90.7912,94.3382,95.0028,94.876,96.0505,96.0917,92.8651,94.681,93.2523,93.173,94.9886,96.0587,96.2518,97.5882,98.0257,95.8435,97.5926,98.3311,102.941,102.761,102.75,102.953,100.193,98.4408,99.1762,97.0748,98.0279,100.695,101.274,99.8419,99.873,97.4598,96.9825,97.4535,97.9733,95.1886,96.6248,95.9111,97.6419,100.948,100.913,99.8347,100.712,100.126,98.6898,99.466,100.537,102.733,102.182,104.193,101.432,100.252,100.055,101.389,102.416,104.42,105.716,104.713,105.498,104.925,102.943,102.376,105.553,106.515,106.507,105.668,106.035,107.837,108.242,107.307,106.356,107.253,105.383,106.282,105.491,106.007,107.01,106.633,106.384,104.463,106.684,108.153,109.468,106.235,104.009,104.375,106.015,107.52,107.273,108.348,109.283,107.065,109.198,111.225,112.725,111.572,110.287,109.879,111.398,112.673,111.971,112.962,113.127,111.306,113.266,112.64,112.587,110.005,105.05,104.378,105.334,105.976,108.226,107.938,106.965,106.165,104.129,104.439,102.924,103.358,102.67,102.102,103.296,102.294,99.836,98.9127,101.767,99.8499,102.884,100.673,99.4394,96.8474,97.4163,95.7549,96.5849,97.4913,99.4157,99.1063,97.645,95.0979,94.6498,94.2251,95.3282,95.7283,98.2155,99.6018,99.3556,98.8014,98.5111,99.0904,101.076,100.623,99.3278,98.7989,96.1396,96.7147,96.5701,98.2941,100.545,101.226,101.205,100.638,101.993,105.445,107.559,108.644,108.603,107.674,106.938,106.906,107.013,104.887,101.316,101.385,99.4799,96.522,95.2386,95.9444,97.9926,95.6065,96.577,94.782,93.3107
